round,pick,combineId
4.0,106,13114.0
4.0,107,13088.0
4.0,108,13202.0
4.0,109,13281.0
4.0,110,13067.0
4.0,111,
4.0,112,13143.0
4.0,113,13263.0
4.0,114,13191.0
4.0,115,13236.0
4.0,116,13144.0
4.0,117,13173.0
4.0,118,13267.0
4.0,119,13311.0
4.0,120,
4.0,121,13129.0
4.0,122,13185.0
4.0,123,13113.0
4.0,124,13066.0
4.0,125,13193.0
4.0,126,13167.0
4.0,127,
4.0,128,13265.0
4.0,129,
4.0,130,13197.0
4.0,131,13320.0
4.0,132,13059.0
5.0,133,13101.0
5.0,134,13227.0
5.0,135,
5.0,136,13160.0
5.0,137,13118.0
5.0,138,13128.0
5.0,139,13126.0
5.0,140,13216.0
5.0,141,13233.0
5.0,142,
5.0,143,13306.0
5.0,144,13244.0
5.0,145,
5.0,146,13162.0
5.0,147,
5.0,148,13078.0
5.0,149,13260.0
5.0,150,13089.0
5.0,151,
5.0,152,13324.0
5.0,153,13209.0
5.0,154,13315.0
5.0,155,
5.0,156,13179.0
5.0,157,13222.0
5.0,158,
5.0,159,13181.0
5.0,160,13322.0
5.0,161,13301.0
5.0,162,13224.0
5.0,163,
5.0,164,13062.0
5.0,165,13148.0
5.0,166,13138.0
5.0,167,13091.0
6.0,168,13172.0
6.0,169,
6.0,170,13130.0
6.0,171,13103.0
6.0,172,13111.0
6.0,173,
6.0,174,
6.0,175,
6.0,176,13182.0
6.0,177,13121.0
6.0,178,13318.0
6.0,179,13165.0
6.0,180,
6.0,181,13323.0
6.0,182,
6.0,183,
6.0,184,13145.0
6.0,185,13120.0
6.0,186,13278.0
6.0,187,13097.0
6.0,188,13286.0
6.0,189,
6.0,190,
6.0,191,
6.0,192,13310.0
6.0,193,13146.0
6.0,194,
6.0,195,
6.0,196,
6.0,197,13188.0
6.0,198,
6.0,199,13274.0
6.0,200,13279.0
6.0,201,
6.0,202,13344.0
6.0,203,
6.0,204,13215.0
6.0,205,
6.0,206,
6.0,207,13115.0
6.0,208,
6.0,209,13110.0
7.0,210,
7.0,211,13213.0
7.0,212,13159.0
7.0,213,13270.0
7.0,214,13150.0
7.0,215,13060.0
7.0,216,13268.0
7.0,217,
7.0,218,13058.0
7.0,219,13195.0
7.0,220,13098.0
7.0,221,13282.0
7.0,222,13256.0
7.0,223,
7.0,224,
7.0,225,13095.0
7.0,226,13063.0
7.0,227,13192.0
7.0,228,
7.0,229,
7.0,230,13087.0
7.0,231,
7.0,232,13275.0
7.0,233,13199.0
7.0,234,
7.0,235,13207.0
7.0,236,13142.0
7.0,237,13079.0
7.0,238,13302.0
7.0,239,
7.0,240,13325.0
7.0,241,13298.0
7.0,242,
7.0,243,
7.0,244,13273.0
7.0,245,
7.0,246,
7.0,247,13106.0
7.0,248,
7.0,249,13295.0
7.0,250,
7.0,251,13171.0
7.0,252,13225.0
7.0,253,13164.0
7.0,254,
1.0,1,13551.0
1.0,2,13585.0
1.0,3,13613.0
1.0,4,13374.0
1.0,5,13644.0
1.0,6,13485.0
1.0,7,13467.0
1.0,8,13434.0
1.0,9,13493.0
1.0,10,13545.0
1.0,11,13372.0
1.0,12,13426.0
1.0,13,13448.0
1.0,14,13655.0
1.0,15,13451.0
1.0,16,13356.0
1.0,17,13502.0
1.0,18,13468.0
1.0,19,13447.0
1.0,20,13584.0
1.0,21,13663.0
1.0,22,13500.0
1.0,23,13605.0
1.0,24,13596.0
1.0,25,13458.0
1.0,26,13425.0
1.0,27,13386.0
1.0,28,13568.0
1.0,29,13383.0
1.0,30,
2.0,31,13625.0
2.0,32,13414.0
2.0,33,13488.0
2.0,34,13599.0
2.0,35,13581.0
2.0,36,13365.0
2.0,37,13661.0
2.0,38,13353.0
2.0,39,13630.0
2.0,40,13526.0
2.0,41,13456.0
2.0,42,13564.0
2.0,43,13423.0
2.0,44,13519.0
2.0,45,13482.0
2.0,46,13490.0
2.0,47,13511.0
2.0,48,13531.0
2.0,49,13450.0
2.0,50,13512.0
2.0,51,13484.0
2.0,52,13649.0
2.0,53,13371.0
2.0,54,13346.0
2.0,55,13427.0
2.0,56,13536.0
2.0,57,13411.0
2.0,58,13462.0
2.0,59,13537.0
2.0,60,13598.0
3.0,61,13600.0
3.0,62,13415.0
3.0,63,13532.0
3.0,64,13449.0
3.0,65,13392.0
3.0,66,13364.0
3.0,67,13548.0
3.0,68,13563.0
3.0,69,13591.0
3.0,70,13590.0
3.0,71,13614.0
3.0,72,13631.0
3.0,73,13622.0
3.0,74,13455.0
3.0,75,13637.0
3.0,76,13555.0
3.0,77,13390.0
3.0,78,13395.0
3.0,79,13454.0
3.0,80,
3.0,81,13589.0
3.0,82,13647.0
3.0,83,13595.0
3.0,84,13470.0
3.0,85,13495.0
3.0,86,13370.0
3.0,87,13621.0
3.0,88,13640.0
3.0,89,13387.0
3.0,90,13399.0
3.0,91,13635.0
3.0,92,13580.0
3.0,93,13641.0
3.0,94,13645.0
3.0,95,13525.0
3.0,96,13606.0
4.0,97,13419.0
4.0,98,13524.0
4.0,99,13660.0
4.0,100,13405.0
4.0,101,13355.0
4.0,102,13416.0
4.0,103,13542.0
4.0,104,13480.0
4.0,105,13361.0
4.0,106,13424.0
4.0,107,13516.0
4.0,108,13579.0
4.0,109,13583.0
4.0,110,13367.0
4.0,111,13517.0
4.0,112,13632.0
4.0,113,13363.0
4.0,114,13556.0
4.0,115,13398.0
4.0,116,13565.0
4.0,117,13541.0
4.0,118,13527.0
4.0,119,13577.0
4.0,120,13546.0
4.0,121,13409.0
4.0,122,13588.0
4.0,123,13507.0
4.0,124,
4.0,125,
4.0,126,13608.0
4.0,127,13378.0
4.0,128,13603.0
4.0,129,
4.0,130,13586.0
5.0,131,13381.0
5.0,132,13651.0
5.0,133,13657.0
5.0,134,13538.0
5.0,135,13389.0
5.0,136,13444.0
5.0,137,13457.0
5.0,138,13382.0
5.0,139,
5.0,140,
5.0,141,13466.0
5.0,142,13618.0
5.0,143,13529.0
5.0,144,13570.0
5.0,145,13360.0
5.0,146,
5.0,147,13481.0
5.0,148,13587.0
5.0,149,13619.0
5.0,150,
5.0,151,13653.0
5.0,152,13486.0
5.0,153,13658.0
5.0,154,13483.0
5.0,155,
5.0,156,
5.0,157,13514.0
5.0,158,
5.0,159,13404.0
5.0,160,
5.0,161,13358.0
5.0,162,13362.0
5.0,163,13461.0
6.0,164,13594.0
6.0,165,13593.0
6.0,166,13437.0
6.0,167,13504.0
6.0,168,13571.0
6.0,169,
6.0,170,13521.0
6.0,171,13388.0
6.0,172,13375.0
6.0,173,
6.0,174,13533.0
6.0,175,13380.0
6.0,176,13407.0
6.0,177,13560.0
6.0,178,13552.0
6.0,179,
6.0,180,13396.0
6.0,181,13615.0
6.0,182,13348.0
6.0,183,13620.0
6.0,184,
6.0,185,13612.0
6.0,186,
6.0,187,
6.0,188,13528.0
6.0,189,13438.0
6.0,190,13662.0
6.0,191,13391.0
6.0,192,
6.0,193,
6.0,194,13379.0
6.0,195,
6.0,196,
6.0,197,
6.0,198,13475.0
6.0,199,13522.0
6.0,200,
6.0,201,
7.0,202,13582.0
7.0,203,13472.0
7.0,204,
7.0,205,13639.0
7.0,206,13369.0
7.0,207,13420.0
7.0,208,13489.0
7.0,209,
7.0,210,
7.0,211,
7.0,212,13609.0
7.0,213,13535.0
7.0,214,13554.0
7.0,215,
7.0,216,
7.0,217,13385.0
7.0,218,
7.0,219,
7.0,220,
7.0,221,13463.0
7.0,222,
7.0,223,13347.0
7.0,224,
7.0,225,13384.0
7.0,226,13439.0
7.0,227,
7.0,228,13520.0
7.0,229,13436.0
7.0,230,13573.0
7.0,231,13611.0
7.0,232,13460.0
7.0,233,13626.0
7.0,234,13574.0
7.0,235,
7.0,236,
7.0,237,
7.0,238,13623.0
7.0,239,
7.0,240,
1.0,1,13825.0
1.0,2,13818.0
1.0,3,13942.0
1.0,4,
1.0,5,13751.0
1.0,6,13965.0
1.0,7,13937.0
1.0,8,13750.0
1.0,9,13929.0
1.0,10,13920.0
1.0,11,13933.0
1.0,12,13699.0
1.0,13,13918.0
1.0,14,13868.0
1.0,15,13908.0
1.0,16,13747.0
1.0,17,13909.0
1.0,18,13748.0
1.0,19,13791.0
1.0,20,13757.0
1.0,21,13847.0
1.0,22,13805.0
1.0,23,13723.0
1.0,24,13964.0
1.0,25,13738.0
1.0,26,13758.0
1.0,27,13885.0
1.0,28,13840.0
1.0,29,13676.0
1.0,30,13853.0
2.0,31,13685.0
2.0,32,13865.0
2.0,33,13711.0
2.0,34,13777.0
2.0,35,13864.0
2.0,36,13715.0
2.0,37,13790.0
2.0,38,
2.0,39,13730.0
2.0,40,13714.0
2.0,41,13919.0
2.0,42,13803.0
2.0,43,13785.0
2.0,44,
2.0,45,13810.0
2.0,46,13888.0
2.0,47,13952.0
2.0,48,13668.0
2.0,49,13845.0
2.0,50,13735.0
2.0,51,13966.0
2.0,52,13910.0
2.0,53,13780.0
2.0,54,13894.0
2.0,55,13807.0
2.0,56,13694.0
2.0,57,13928.0
2.0,58,13854.0
2.0,59,13883.0
2.0,60,13681.0
2.0,61,13701.0
3.0,62,13955.0
3.0,63,13886.0
3.0,64,13817.0
3.0,65,13821.0
3.0,66,13725.0
3.0,67,13766.0
3.0,68,13788.0
3.0,69,13789.0
3.0,70,13669.0
3.0,71,13776.0
3.0,72,13935.0
3.0,73,13826.0
3.0,74,13768.0
3.0,75,13763.0
3.0,76,13775.0
3.0,77,13907.0
3.0,78,13772.0
3.0,79,
3.0,80,13836.0
3.0,81,13762.0
3.0,82,13903.0
3.0,83,
3.0,84,13743.0
3.0,85,
3.0,86,
3.0,87,13959.0
3.0,88,13905.0
3.0,89,13893.0
3.0,90,13702.0
3.0,91,
3.0,92,13944.0
4.0,93,13839.0
4.0,94,13830.0
4.0,95,13870.0
4.0,96,13778.0
4.0,97,13951.0
4.0,98,13962.0
4.0,99,13869.0
4.0,100,13850.0
4.0,101,13678.0
4.0,102,
4.0,103,13704.0
4.0,104,13947.0
4.0,105,13921.0
4.0,106,13786.0
4.0,107,13896.0
4.0,108,13851.0
4.0,109,13741.0
4.0,110,13831.0
4.0,111,13756.0
4.0,112,13953.0
4.0,113,13679.0
4.0,114,
4.0,115,13880.0
4.0,116,13824.0
4.0,117,13934.0
4.0,118,
4.0,119,
4.0,120,13759.0
4.0,121,13691.0
4.0,122,13666.0
4.0,123,13813.0
5.0,124,13710.0
5.0,125,
5.0,126,
5.0,127,13698.0
5.0,128,13961.0
5.0,129,13876.0
5.0,130,13781.0
5.0,131,13820.0
5.0,132,13867.0
5.0,133,13925.0
5.0,134,13736.0
5.0,135,13806.0
5.0,136,13799.0
5.0,137,
5.0,138,13889.0
5.0,139,13859.0
5.0,140,13761.0
5.0,141,13809.0
5.0,142,13878.0
5.0,143,
5.0,144,13726.0
5.0,145,13842.0
5.0,146,13917.0
5.0,147,13852.0
5.0,148,13941.0
5.0,149,13682.0
5.0,150,13696.0
5.0,151,13860.0
5.0,152,13915.0
5.0,153,13794.0
6.0,154,13887.0
6.0,155,
6.0,156,
6.0,157,
6.0,158,13943.0
6.0,159,13890.0
6.0,160,13720.0
6.0,161,13695.0
6.0,162,13783.0
6.0,163,13857.0
6.0,164,13963.0
6.0,165,13882.0
6.0,166,13957.0
6.0,167,13936.0
6.0,168,
6.0,169,
6.0,170,13862.0
6.0,171,13924.0
6.0,172,13745.0
6.0,173,13687.0
6.0,174,
6.0,175,
6.0,176,13904.0
6.0,177,
6.0,178,13767.0
6.0,179,13960.0
6.0,180,13683.0
6.0,181,13877.0
6.0,182,
6.0,183,
6.0,184,13913.0
6.0,185,13667.0
6.0,186,
6.0,187,
6.0,188,13879.0
6.0,189,
7.0,190,13927.0
7.0,191,
7.0,192,13954.0
7.0,193,
7.0,194,
7.0,195,
7.0,196,13829.0
7.0,197,13837.0
7.0,198,13670.0
7.0,199,13895.0
7.0,200,
7.0,201,13861.0
7.0,202,13863.0
7.0,203,13911.0
7.0,204,13834.0
7.0,205,
7.0,206,13871.0
7.0,207,
7.0,208,13706.0
7.0,209,13729.0
7.0,210,13705.0
7.0,211,13671.0
7.0,212,13832.0
7.0,213,
7.0,214,
7.0,215,13930.0
7.0,216,13945.0
7.0,217,
7.0,218,13950.0
7.0,219,
7.0,220,13665.0
7.0,221,13891.0
7.0,222,
7.0,223,13914.0
7.0,224,13692.0
7.0,225,
7.0,226,
7.0,227,
7.0,228,13939.0
7.0,229,13822.0
7.0,230,
7.0,231,
7.0,232,
7.0,233,
7.0,234,13898.0
7.0,235,13897.0
7.0,236,13712.0
7.0,237,
7.0,238,13823.0
7.0,239,
7.0,240,13932.0
7.0,241,
1.0,1,14032.0
1.0,2,14192.0
1.0,3,14271.0
1.0,4,14129.0
1.0,5,14330.0
1.0,6,14110.0
1.0,7,13973.0
1.0,8,13987.0
1.0,9,14013.0
1.0,10,14178.0
1.0,11,14035.0
1.0,12,14193.0
1.0,13,14058.0
1.0,14,14294.0
1.0,15,14185.0
1.0,16,14148.0
1.0,17,14337.0
1.0,18,14289.0
1.0,19,14234.0
1.0,20,14059.0
1.0,21,14265.0
1.0,22,14156.0
1.0,23,14333.0
1.0,24,14187.0
1.0,25,14055.0
1.0,26,13999.0
1.0,27,14084.0
1.0,28,14147.0
1.0,29,14309.0
1.0,30,14152.0
1.0,31,14331.0
2.0,32,14136.0
2.0,33,14068.0
2.0,34,14298.0
2.0,35,14079.0
2.0,36,14233.0
2.0,37,14130.0
2.0,38,14253.0
2.0,39,14135.0
2.0,40,14000.0
2.0,41,13986.0
2.0,42,14150.0
2.0,43,14161.0
2.0,44,14158.0
2.0,45,13968.0
2.0,46,14064.0
2.0,47,14311.0
2.0,48,14044.0
2.0,49,14204.0
2.0,50,14157.0
2.0,51,14256.0
2.0,52,14305.0
2.0,53,14239.0
2.0,54,14015.0
2.0,55,14225.0
2.0,56,14275.0
2.0,57,14302.0
2.0,58,14247.0
2.0,59,14266.0
2.0,60,14065.0
2.0,61,14074.0
3.0,62,14182.0
3.0,63,14003.0
3.0,64,14002.0
3.0,65,14099.0
3.0,66,14306.0
3.0,67,14316.0
3.0,68,14016.0
3.0,69,14104.0
3.0,70,14045.0
3.0,71,13981.0
3.0,72,14254.0
3.0,73,14237.0
3.0,74,14062.0
3.0,75,14288.0
3.0,76,14276.0
3.0,77,14116.0
3.0,78,
3.0,79,14007.0
3.0,80,
3.0,81,14235.0
3.0,82,13974.0
3.0,83,14004.0
3.0,84,
3.0,85,14217.0
3.0,86,14001.0
3.0,87,14189.0
3.0,88,14009.0
3.0,89,14222.0
3.0,90,14170.0
3.0,91,14082.0
3.0,92,14230.0
3.0,93,14188.0
3.0,94,14121.0
3.0,95,14344.0
4.0,96,14200.0
4.0,97,14321.0
4.0,98,14341.0
4.0,99,14226.0
4.0,100,14211.0
4.0,101,14083.0
4.0,102,14052.0
4.0,103,14123.0
4.0,104,14232.0
4.0,105,14290.0
4.0,106,14107.0
4.0,107,
4.0,108,14228.0
4.0,109,14270.0
4.0,110,14241.0
4.0,111,14025.0
4.0,112,
4.0,113,14124.0
4.0,114,14312.0
4.0,115,14018.0
4.0,116,14175.0
4.0,117,14201.0
4.0,118,14186.0
4.0,119,14216.0
4.0,120,
4.0,121,14163.0
4.0,122,
4.0,123,14332.0
4.0,124,14244.0
4.0,125,14119.0
4.0,126,14008.0
4.0,127,14081.0
4.0,128,14205.0
4.0,129,14209.0
4.0,130,13997.0
4.0,131,13992.0
4.0,132,14343.0
4.0,133,
5.0,134,14023.0
5.0,135,
5.0,136,14307.0
5.0,137,14296.0
5.0,138,14261.0
5.0,139,14049.0
5.0,140,14320.0
5.0,141,
5.0,142,14139.0
5.0,143,14335.0
5.0,144,14257.0
5.0,145,14280.0
5.0,146,13979.0
5.0,147,13972.0
5.0,148,14012.0
5.0,149,
5.0,150,14191.0
5.0,151,14039.0
5.0,152,
5.0,153,14021.0
5.0,154,14069.0
5.0,155,14138.0
5.0,156,14070.0
5.0,157,14128.0
5.0,158,13988.0
5.0,159,14227.0
5.0,160,14034.0
5.0,161,14113.0
5.0,162,14143.0
5.0,163,
5.0,164,13975.0
5.0,165,
5.0,166,
5.0,167,
5.0,168,14262.0
5.0,169,14140.0
6.0,170,
6.0,171,14291.0
6.0,172,14177.0
6.0,173,14092.0
6.0,174,14283.0
6.0,175,14042.0
6.0,176,13977.0
6.0,177,
6.0,178,
6.0,179,14014.0
6.0,180,14314.0
6.0,181,
6.0,182,14167.0
6.0,183,
6.0,184,14029.0
6.0,185,14259.0
6.0,186,14100.0
6.0,187,14221.0
6.0,188,14340.0
6.0,189,
6.0,190,14248.0
6.0,191,14046.0
6.0,192,
6.0,193,14132.0
6.0,194,14103.0
6.0,195,
6.0,196,14197.0
6.0,197,
6.0,198,14149.0
6.0,199,14041.0
6.0,200,14301.0
6.0,201,14277.0
6.0,202,13989.0
6.0,203,
6.0,204,14236.0
6.0,205,14317.0
6.0,206,
7.0,207,14105.0
7.0,208,14319.0
7.0,209,14017.0
7.0,210,
7.0,211,
7.0,212,
7.0,213,
7.0,214,14050.0
7.0,215,14240.0
7.0,216,
7.0,217,
7.0,218,14196.0
7.0,219,14151.0
7.0,220,14155.0
7.0,221,
7.0,222,14087.0
7.0,223,14342.0
7.0,224,
7.0,225,14098.0
7.0,226,14122.0
7.0,227,13984.0
7.0,228,
7.0,229,14171.0
7.0,230,14127.0
7.0,231,
7.0,232,
7.0,233,14047.0
7.0,234,14199.0
7.0,235,
7.0,236,
7.0,237,14180.0
7.0,238,14292.0
7.0,239,14093.0
7.0,240,14184.0
7.0,241,
7.0,242,14208.0
7.0,243,14080.0
7.0,244,14336.0
7.0,245,14033.0
7.0,246,14324.0
7.0,247,14194.0
7.0,248,14067.0
7.0,249,13994.0
7.0,250,14299.0
7.0,251,
7.0,252,
7.0,253,14066.0
1.0,1,
1.0,2,
1.0,3,
1.0,4,
1.0,5,14491.0
1.0,6,
1.0,7,
1.0,8,14373.0
1.0,9,14580.0
1.0,10,14571.0
1.0,11,
1.0,12,
1.0,13,
1.0,14,
1.0,15,
1.0,16,
1.0,17,
1.0,18,14527.0
1.0,19,
1.0,20,14500.0
1.0,21,14518.0
1.0,22,14501.0
1.0,23,14347.0
1.0,24,
1.0,25,14451.0
1.0,26,14415.0
1.0,27,14356.0
1.0,28,14516.0
1.0,29,14562.0
1.0,30,14371.0
1.0,31,14375.0
2.0,32,14522.0
2.0,33,14452.0
2.0,34,
2.0,35,14410.0
2.0,36,
2.0,37,14386.0
2.0,38,14559.0
2.0,39,14366.0
2.0,40,14429.0
2.0,41,
2.0,42,14438.0
2.0,43,14357.0
2.0,44,14388.0
2.0,45,14481.0
2.0,46,14483.0
2.0,47,
2.0,48,14587.0
2.0,49,
2.0,50,14435.0
2.0,51,14391.0
2.0,52,14382.0
2.0,53,14583.0
2.0,54,14353.0
2.0,55,14540.0
2.0,56,14360.0
2.0,57,14430.0
2.0,58,14575.0
2.0,59,14586.0
2.0,60,14505.0
2.0,61,14593.0
2.0,62,14552.0
3.0,63,14532.0
3.0,64,14448.0
3.0,65,14377.0
3.0,66,14407.0
3.0,67,14554.0
3.0,68,
3.0,69,14592.0
3.0,70,14389.0
3.0,71,
3.0,72,14385.0
3.0,73,
3.0,74,14585.0
3.0,75,14535.0
3.0,76,14536.0
3.0,77,14531.0
3.0,78,14392.0
3.0,79,14403.0
3.0,80,14458.0
3.0,81,14406.0
3.0,82,14474.0
3.0,83,14502.0
3.0,84,14479.0
3.0,85,
3.0,86,14579.0
3.0,87,14494.0
3.0,88,14381.0
3.0,89,14511.0
3.0,90,
3.0,91,14495.0
3.0,92,14556.0
3.0,93,14421.0
3.0,94,14565.0
4.0,95,14544.0
4.0,96,14561.0
4.0,97,14476.0
4.0,98,
4.0,99,14548.0
4.0,100,14574.0
4.0,101,14469.0
4.0,102,14352.0
4.0,103,
4.0,104,14521.0
4.0,105,
4.0,106,14597.0
4.0,107,
4.0,108,
4.0,109,14487.0
4.0,110,14551.0
4.0,111,14426.0
4.0,112,14376.0
4.0,113,14378.0
4.0,114,14493.0
4.0,115,14514.0
4.0,116,14359.0
4.0,117,14408.0
4.0,118,14379.0
4.0,119,
4.0,120,14503.0
4.0,121,
4.0,122,14596.0
4.0,123,14384.0
4.0,124,14520.0
4.0,125,14349.0
4.0,126,
4.0,127,14541.0
4.0,128,14555.0
4.0,129,14512.0
5.0,130,14496.0
5.0,131,14538.0
5.0,132,14560.0
5.0,133,14355.0
5.0,134,
5.0,135,14515.0
5.0,136,14576.0
5.0,137,14439.0
5.0,138,14470.0
5.0,139,14602.0
5.0,140,14367.0
5.0,141,14566.0
5.0,142,
5.0,143,14449.0
5.0,144,
5.0,145,14419.0
5.0,146,
5.0,147,
5.0,148,14507.0
5.0,149,14427.0
5.0,150,
5.0,151,
5.0,152,14420.0
5.0,153,14440.0
5.0,154,14513.0
5.0,155,
5.0,156,14517.0
5.0,157,14588.0
5.0,158,14589.0
5.0,159,
5.0,160,
5.0,161,
5.0,162,
5.0,163,14497.0
5.0,164,14568.0
5.0,165,14584.0
5.0,166,14519.0
6.0,167,14431.0
6.0,168,14370.0
6.0,169,
6.0,170,
6.0,171,14444.0
6.0,172,14528.0
6.0,173,14393.0
6.0,174,
6.0,175,14595.0
6.0,176,14456.0
6.0,177,14471.0
6.0,178,14418.0
6.0,179,14549.0
6.0,180,14409.0
6.0,181,14537.0
6.0,182,14462.0
6.0,183,14600.0
6.0,184,14570.0
6.0,185,
6.0,186,14572.0
6.0,187,14446.0
6.0,188,14345.0
6.0,189,
6.0,190,
6.0,191,14598.0
6.0,192,
6.0,193,
6.0,194,14488.0
6.0,195,
6.0,196,
6.0,197,
6.0,198,14361.0
6.0,199,14362.0
6.0,200,14428.0
6.0,201,
6.0,202,14455.0
6.0,203,14590.0
6.0,204,14425.0
6.0,205,
6.0,206,14358.0
7.0,207,14547.0
7.0,208,
7.0,209,
7.0,210,
7.0,211,14581.0
7.0,212,14533.0
7.0,213,14437.0
7.0,214,14459.0
7.0,215,14546.0
7.0,216,
7.0,217,
7.0,218,14550.0
7.0,219,
7.0,220,14484.0
7.0,221,
7.0,222,14573.0
7.0,223,
7.0,224,14569.0
7.0,225,14351.0
7.0,226,
7.0,227,14423.0
7.0,228,
7.0,229,
7.0,230,
7.0,231,
7.0,232,14447.0
7.0,233,
7.0,234,14443.0
7.0,235,
7.0,236,14526.0
7.0,237,14553.0
7.0,238,
7.0,239,
7.0,240,
7.0,241,14506.0
7.0,242,14489.0
7.0,243,14567.0
7.0,244,
7.0,245,14387.0
7.0,246,
7.0,247,14350.0
7.0,248,
7.0,249,
7.0,250,14453.0
7.0,251,14530.0
7.0,252,14504.0
7.0,253,
7.0,254,14436.0
1.0,1,14843.0
1.0,2,14662.0
1.0,3,
1.0,4,14813.0
1.0,5,14835.0
1.0,6,
1.0,7,14643.0
1.0,8,14831.0
1.0,9,14800.0
1.0,10,14794.0
1.0,11,
1.0,12,14741.0
1.0,13,14824.0
1.0,14,14846.0
1.0,15,14682.0
1.0,16,14769.0
1.0,17,14717.0
1.0,18,14612.0
1.0,19,14693.0
1.0,20,14609.0
1.0,21,
1.0,22,14607.0
1.0,23,14750.0
1.0,24,14758.0
1.0,25,14764.0
1.0,26,
1.0,27,14621.0
1.0,28,14685.0
1.0,29,
1.0,30,14850.0
1.0,31,14699.0
2.0,32,14633.0
2.0,33,14768.0
2.0,34,14630.0
2.0,35,14659.0
2.0,36,14725.0
2.0,37,14615.0
2.0,38,14832.0
2.0,39,14619.0
2.0,40,
2.0,41,14674.0
2.0,42,
2.0,43,14861.0
2.0,44,14721.0
2.0,45,
2.0,46,14805.0
2.0,47,14864.0
2.0,48,14743.0
2.0,49,14729.0
2.0,50,14791.0
2.0,51,14837.0
2.0,52,14647.0
2.0,53,14645.0
2.0,54,14823.0
2.0,55,14646.0
2.0,56,14665.0
2.0,57,14714.0
2.0,58,14702.0
2.0,59,14839.0
2.0,60,
2.0,61,
2.0,62,14616.0
3.0,63,14638.0
3.0,64,14862.0
3.0,65,14718.0
3.0,66,14634.0
3.0,67,14650.0
3.0,68,14681.0
3.0,69,14733.0
3.0,70,14707.0
3.0,71,14730.0
3.0,72,
3.0,73,14851.0
3.0,74,14816.0
3.0,75,14667.0
3.0,76,14671.0
3.0,77,14761.0
3.0,78,14785.0
3.0,79,14755.0
3.0,80,14614.0
3.0,81,14814.0
3.0,82,14672.0
3.0,83,14605.0
3.0,84,14812.0
3.0,85,14762.0
3.0,86,14857.0
3.0,87,14698.0
3.0,88,14688.0
3.0,89,
3.0,90,14757.0
3.0,91,14623.0
3.0,92,14790.0
3.0,93,
3.0,94,14631.0
3.0,95,14723.0
4.0,96,14728.0
4.0,97,14701.0
4.0,98,
4.0,99,14683.0
4.0,100,14727.0
4.0,101,14700.0
4.0,102,14820.0
4.0,103,14795.0
4.0,104,14716.0
4.0,105,14675.0
4.0,106,
4.0,107,14618.0
4.0,108,14738.0
4.0,109,14802.0
4.0,110,14817.0
4.0,111,14775.0
4.0,112,14787.0
4.0,113,14692.0
4.0,114,14807.0
4.0,115,14777.0
4.0,116,
4.0,117,14715.0
4.0,118,14664.0
4.0,119,14709.0
4.0,120,
4.0,121,14637.0
4.0,122,14818.0
4.0,123,14620.0
4.0,124,14751.0
4.0,125,14781.0
4.0,126,14696.0
4.0,127,14680.0
4.0,128,14865.0
4.0,129,14748.0
4.0,130,14866.0
4.0,131,14719.0
5.0,132,14810.0
5.0,133,14673.0
5.0,134,14786.0
5.0,135,14742.0
5.0,136,14828.0
5.0,137,14739.0
5.0,138,14799.0
5.0,139,
5.0,140,14613.0
5.0,141,14611.0
5.0,142,
5.0,143,14655.0
5.0,144,14827.0
5.0,145,14639.0
5.0,146,14780.0
5.0,147,14822.0
5.0,148,14608.0
5.0,149,14756.0
5.0,150,14627.0
5.0,151,14706.0
5.0,152,14847.0
5.0,153,
5.0,154,
5.0,155,
5.0,156,14668.0
5.0,157,14649.0
5.0,158,
5.0,159,14622.0
5.0,160,
5.0,161,
5.0,162,14644.0
5.0,163,
6.0,164,
6.0,165,14720.0
6.0,166,14773.0
6.0,167,
6.0,168,
6.0,169,14863.0
6.0,170,14848.0
6.0,171,14819.0
6.0,172,14628.0
6.0,173,14686.0
6.0,174,14653.0
6.0,175,
6.0,176,14826.0
6.0,177,14704.0
6.0,178,
6.0,179,14711.0
6.0,180,14746.0
6.0,181,
6.0,182,
6.0,183,14867.0
6.0,184,14654.0
6.0,185,
6.0,186,14766.0
6.0,187,
6.0,188,14657.0
6.0,189,14806.0
6.0,190,14731.0
6.0,191,14710.0
6.0,192,14604.0
6.0,193,
6.0,194,
6.0,195,14778.0
6.0,196,14858.0
6.0,197,
6.0,198,14749.0
6.0,199,14690.0
6.0,200,14770.0
7.0,201,
7.0,202,14705.0
7.0,203,14868.0
7.0,204,
7.0,205,14676.0
7.0,206,
7.0,207,
7.0,208,14640.0
7.0,209,14744.0
7.0,210,14626.0
7.0,211,14859.0
7.0,212,14695.0
7.0,213,
7.0,214,14684.0
7.0,215,14691.0
7.0,216,
7.0,217,14783.0
7.0,218,14830.0
7.0,219,14678.0
7.0,220,14663.0
7.0,221,14661.0
7.0,222,14776.0
7.0,223,
7.0,224,
7.0,225,
7.0,226,
7.0,227,14798.0
7.0,228,14652.0
7.0,229,14792.0
7.0,230,14736.0
7.0,231,14763.0
7.0,232,14603.0
7.0,233,14754.0
7.0,234,14829.0
7.0,235,14677.0
7.0,236,14753.0
7.0,237,
7.0,238,
7.0,239,14840.0
7.0,240,
7.0,241,
7.0,242,14666.0
7.0,243,
7.0,244,14642.0
7.0,245,14735.0
7.0,246,
1.0,1,14912.0
1.0,2,
1.0,3,14980.0
1.0,4,15129.0
1.0,5,15004.0
